datetime,1f_1,1f_but,2f_he,2f_2,1f_ele
2023-03-25 21:00:00,86,80,77,33,12
2023-03-25 22:00:00,34,18,38,11,7
2023-03-25 23:00:00,51,20,31,33,8
2023-03-26 00:00:00,49,27,29,25,8
2023-03-26 01:00:00,24,28,29,7,8
2023-03-26 02:00:00,36,20,27,7,6
2023-03-26 03:00:00,22,7,16,9,5
2023-03-26 04:00:00,34,22,12,9,6
2023-03-26 05:00:00,37,13,15,6,9
2023-03-26 06:00:00,21,24,11,9,9
2023-03-26 07:00:00,10,20,18,9,6
2023-03-26 08:00:00,11,25,23,9,9
2023-03-26 09:00:00,19,29,22,7,9
2023-03-26 10:00:00,22,23,8,6,7
2023-03-26 11:00:00,45,42,16,19,10
2023-03-26 12:00:00,65,23,48,23,11
2023-03-26 13:00:00,47,47,53,19,10
2023-03-26 14:00:00,43,42,16,25,6
2023-03-26 15:00:00,92,50,59,51,7
2023-03-26 16:00:00,104,82,86,20,8
2023-03-26 17:00:00,112,56,57,40,7
2023-03-26 18:00:00,110,57,86,52,7
2023-03-26 19:00:00,92,56,87,33,14
2023-03-26 20:00:00,95,75,67,20,11
2023-03-26 21:00:00,63,61,81,46,12
2023-03-26 22:00:00,58,22,48,21,8
2023-03-26 23:00:00,24,17,22,23,9
2023-03-27 00:00:00,50,52,58,17,19
2023-03-27 01:00:00,21,34,39,8,15
2023-03-27 02:00:00,16,12,24,17,10
2023-03-27 03:00:00,29,26,21,6,16
2023-03-27 04:00:00,38,20,31,5,13
2023-03-27 05:00:00,18,15,37,18,19
2023-03-27 06:00:00,38,19,11,10,12
2023-03-27 07:00:00,31,29,20,10,17
2023-03-27 08:00:00,11,19,35,17,13
2023-03-27 09:00:00,11,26,35,12,10
2023-03-27 10:00:00,33,17,32,6,13
2023-03-27 11:00:00,68,54,65,39,23
2023-03-27 12:00:00,42,30,55,43,22
2023-03-27 13:00:00,36,73,51,38,17
2023-03-27 14:00:00,84,38,33,40,24
2023-03-27 15:00:00,119,97,98,50,23
2023-03-27 16:00:00,86,98,95,48,29
2023-03-27 17:00:00,92,63,63,31,23
2023-03-27 18:00:00,143,81,62,66,24
2023-03-27 19:00:00,119,62,92,39,20
2023-03-27 20:00:00,97,64,71,30,25
2023-03-27 21:00:00,120,74,95,59,24
2023-03-27 22:00:00,68,33,46,21,19
2023-03-27 23:00:00,51,72,62,35,15
2023-03-28 00:00:00,41,46,55,19,20
2023-03-28 01:00:00,17,21,37,11,19
2023-03-28 02:00:00,29,17,23,6,19
2023-03-28 03:00:00,43,10,19,8,15
2023-03-28 04:00:00,11,16,28,19,11
2023-03-28 05:00:00,38,37,24,11,18
2023-03-28 06:00:00,32,20,23,17,14
2023-03-28 07:00:00,27,35,11,10,19
2023-03-28 08:00:00,18,25,25,17,17
2023-03-28 09:00:00,15,29,32,11,10
2023-03-28 10:00:00,31,17,34,15,18
2023-03-28 11:00:00,66,68,41,43,15
2023-03-28 12:00:00,64,61,61,18,23
2023-03-28 13:00:00,55,27,71,21,17
2023-03-28 14:00:00,56,68,32,34,18
2023-03-28 15:00:00,106,60,75,48,20
2023-03-28 16:00:00,128,80,77,67,25
2023-03-28 17:00:00,140,65,81,35,28
2023-03-28 18:00:00,93,97,72,41,27
2023-03-28 19:00:00,101,95,72,40,22
2023-03-28 20:00:00,137,96,88,49,22
2023-03-28 21:00:00,103,67,62,58,29
2023-03-28 22:00:00,93,44,56,28,17
2023-03-28 23:00:00,32,36,33,25,19
2023-03-29 00:00:00,84,67,74,39,20
2023-03-29 01:00:00,21,13,26,10,15
2023-03-29 02:00:00,17,19,24,6,10
2023-03-29 03:00:00,44,13,23,17,18
2023-03-29 04:00:00,17,22,14,19,14
2023-03-29 05:00:00,31,10,27,10,15
2023-03-29 06:00:00,16,39,13,17,19
2023-03-29 07:00:00,32,29,30,5,18
2023-03-29 08:00:00,11,33,37,11,13
2023-03-29 09:00:00,40,29,15,12,13
2023-03-29 10:00:00,41,36,19,6,14
2023-03-29 11:00:00,56,54,36,42,24
2023-03-29 12:00:00,40,33,74,16,21
2023-03-29 13:00:00,51,40,67,19,22
2023-03-29 14:00:00,64,59,71,30,18
2023-03-29 15:00:00,124,64,65,35,22
2023-03-29 16:00:00,94,60,82,56,27
2023-03-29 17:00:00,96,77,76,53,21
2023-03-29 18:00:00,87,62,93,51,22
2023-03-29 19:00:00,81,63,96,68,25
2023-03-29 20:00:00,141,75,77,39,20
2023-03-29 21:00:00,124,72,80,31,29
2023-03-29 22:00:00,63,45,70,24,18
2023-03-29 23:00:00,30,26,39,22,18
2023-03-30 00:00:00,82,44,62,15,22
2023-03-30 01:00:00,14,16,34,14,14
2023-03-30 02:00:00,27,12,28,10,14
2023-03-30 03:00:00,21,38,26,12,18
2023-03-30 04:00:00,21,15,17,13,14
2023-03-30 05:00:00,47,16,29,16,10
2023-03-30 06:00:00,10,14,16,13,11
2023-03-30 07:00:00,23,29,19,18,19
2023-03-30 08:00:00,27,29,24,7,19
2023-03-30 09:00:00,32,22,14,10,12
2023-03-30 10:00:00,10,19,33,12,14
2023-03-30 11:00:00,42,46,41,19,23
2023-03-30 12:00:00,38,37,31,36,18
2023-03-30 13:00:00,55,27,37,30,15
2023-03-30 14:00:00,53,71,35,17,22
2023-03-30 15:00:00,141,90,67,51,20
2023-03-30 16:00:00,103,62,83,69,27
2023-03-30 17:00:00,85,92,76,66,25
2023-03-30 18:00:00,105,83,67,36,29
2023-03-30 19:00:00,83,89,89,52,28
2023-03-30 20:00:00,130,91,89,56,20
2023-03-30 21:00:00,101,86,61,45,29
2023-03-30 22:00:00,72,43,73,36,17
2023-03-30 23:00:00,83,32,62,32,20
2023-03-31 00:00:00,64,53,58,36,23
2023-03-31 01:00:00,22,33,19,12,16
2023-03-31 02:00:00,34,17,36,12,11
2023-03-31 03:00:00,36,11,32,18,14
2023-03-31 04:00:00,40,27,33,11,11
2023-03-31 05:00:00,31,13,36,7,19
2023-03-31 06:00:00,16,15,17,15,13
2023-03-31 07:00:00,48,18,15,8,14
2023-03-31 08:00:00,10,29,21,8,12
2023-03-31 09:00:00,17,36,14,11,17
2023-03-31 10:00:00,20,12,23,12,14
2023-03-31 11:00:00,56,60,28,30,15
2023-03-31 12:00:00,59,25,59,37,19
2023-03-31 13:00:00,71,64,48,27,23
2023-03-31 14:00:00,83,55,25,17,17
2023-03-31 15:00:00,126,73,79,35,20
2023-03-31 16:00:00,128,85,64,44,28
2023-03-31 17:00:00,97,78,75,32,29
2023-03-31 18:00:00,98,97,83,63,24
2023-03-31 19:00:00,84,83,62,57,28
2023-03-31 20:00:00,97,76,89,65,20
2023-03-31 21:00:00,133,89,70,54,23
2023-03-31 22:00:00,73,70,34,27,24
2023-03-31 23:00:00,75,70,52,26,20
2023-04-01 00:00:00,55,26,34,21,9
2023-04-01 01:00:00,12,26,15,7,5
2023-04-01 02:00:00,39,9,22,9,8
2023-04-01 03:00:00,23,20,27,6,7
2023-04-01 04:00:00,12,20,20,6,6
2023-04-01 05:00:00,33,19,5,9,6
2023-04-01 06:00:00,26,17,19,5,5
2023-04-01 07:00:00,18,6,29,5,7
2023-04-01 08:00:00,29,26,25,7,9
2023-04-01 09:00:00,16,18,24,7,5
2023-04-01 10:00:00,30,13,6,5,9
2023-04-01 11:00:00,29,29,44,25,11
2023-04-01 12:00:00,61,53,43,30,10
2023-04-01 13:00:00,43,20,28,37,11
2023-04-01 14:00:00,60,31,46,11,9
2023-04-01 15:00:00,61,73,60,46,14
2023-04-01 16:00:00,95,86,89,32,14
2023-04-01 17:00:00,92,58,74,30,13
2023-04-01 18:00:00,95,61,66,41,8
2023-04-01 19:00:00,124,65,54,38,12
2023-04-01 20:00:00,115,85,62,47,11
2023-04-01 21:00:00,115,76,57,58,10
2023-04-01 22:00:00,67,29,37,31,10
2023-04-01 23:00:00,73,39,54,18,11
2023-04-02 00:00:00,64,21,28,22,6
2023-04-02 01:00:00,21,17,10,5,8
2023-04-02 02:00:00,21,12,26,7,9
2023-04-02 03:00:00,22,20,25,5,9
2023-04-02 04:00:00,31,7,23,7,8
2023-04-02 05:00:00,10,22,15,8,5
2023-04-02 06:00:00,16,25,27,6,7
2023-04-02 07:00:00,26,28,25,6,9
2023-04-02 08:00:00,19,24,14,5,6
2023-04-02 09:00:00,10,29,25,8,5
2023-04-02 10:00:00,23,24,15,9,7
2023-04-02 11:00:00,37,36,33,19,6
2023-04-02 12:00:00,63,33,38,38,11
2023-04-02 13:00:00,39,28,39,14,9
2023-04-02 14:00:00,69,50,21,25,11
2023-04-02 15:00:00,70,87,54,41,9
2023-04-02 16:00:00,126,59,62,39,9
2023-04-02 17:00:00,112,77,79,44,9
2023-04-02 18:00:00,89,84,87,32,12
2023-04-02 19:00:00,107,50,83,26,14
2023-04-02 20:00:00,77,80,81,45,7
2023-04-02 21:00:00,100,76,53,35,13
2023-04-02 22:00:00,34,43,18,21,7
2023-04-02 23:00:00,66,16,49,26,10
2023-04-03 00:00:00,62,65,70,17,23
2023-04-03 01:00:00,10,28,25,14,16
2023-04-03 02:00:00,27,38,36,18,10
2023-04-03 03:00:00,44,10,35,13,16
2023-04-03 04:00:00,37,28,13,5,19
2023-04-03 05:00:00,44,34,28,9,11
2023-04-03 06:00:00,45,24,20,6,16
2023-04-03 07:00:00,29,20,20,5,17
2023-04-03 08:00:00,43,29,26,10,13
2023-04-03 09:00:00,46,39,24,6,15
2023-04-03 10:00:00,46,20,38,10,10
2023-04-03 11:00:00,68,70,68,19,15
2023-04-03 12:00:00,43,39,43,41,21
2023-04-03 13:00:00,91,66,41,21,20
2023-04-03 14:00:00,66,48,54,33,24
2023-04-03 15:00:00,107,85,68,66,28
2023-04-03 16:00:00,102,93,72,52,28
2023-04-03 17:00:00,133,62,75,42,21
2023-04-03 18:00:00,101,75,96,56,27
2023-04-03 19:00:00,148,69,92,63,27
2023-04-03 20:00:00,128,63,98,64,26
2023-04-03 21:00:00,90,90,91,57,28
2023-04-03 22:00:00,55,73,59,28,18
2023-04-03 23:00:00,92,46,46,23,19
2023-04-04 00:00:00,65,56,34,15,18
2023-04-04 01:00:00,31,37,21,7,15
2023-04-04 02:00:00,48,17,30,16,13
2023-04-04 03:00:00,49,32,13,8,17
2023-04-04 04:00:00,24,13,14,9,18
2023-04-04 05:00:00,33,12,12,17,10
2023-04-04 06:00:00,12,38,34,9,17
2023-04-04 07:00:00,29,36,17,13,14
2023-04-04 08:00:00,33,14,22,8,15
2023-04-04 09:00:00,22,38,36,13,14
2023-04-04 10:00:00,14,29,11,17,17
2023-04-04 11:00:00,65,26,66,32,15
2023-04-04 12:00:00,44,43,37,29,15
2023-04-04 13:00:00,53,60,57,22,20
2023-04-04 14:00:00,37,39,46,27,15
2023-04-04 15:00:00,107,86,96,48,28
2023-04-04 16:00:00,90,67,74,53,25
2023-04-04 17:00:00,128,66,70,45,24
2023-04-04 18:00:00,98,66,61,60,28
2023-04-04 19:00:00,135,69,70,50,27
2023-04-04 20:00:00,96,71,81,48,23
2023-04-04 21:00:00,81,85,96,55,21
2023-04-04 22:00:00,83,59,41,36,19
2023-04-04 23:00:00,84,71,34,29,15
2023-04-05 00:00:00,54,71,28,22,24
2023-04-05 01:00:00,42,14,26,5,13
2023-04-05 02:00:00,21,15,11,6,17
2023-04-05 03:00:00,37,36,34,5,14
2023-04-05 04:00:00,10,22,31,7,16
2023-04-05 05:00:00,24,31,12,16,14
2023-04-05 06:00:00,30,15,17,11,12
2023-04-05 07:00:00,44,21,29,15,19
2023-04-05 08:00:00,45,28,35,14,18
2023-04-05 09:00:00,31,22,22,10,19
2023-04-05 10:00:00,15,13,10,15,17
2023-04-05 11:00:00,89,51,26,31,16
2023-04-05 12:00:00,63,45,29,19,16
2023-04-05 13:00:00,56,49,69,16,22
2023-04-05 14:00:00,72,71,57,32,22
2023-04-05 15:00:00,107,79,86,54,26
2023-04-05 16:00:00,89,79,90,33,26
2023-04-05 17:00:00,147,77,85,55,29
2023-04-05 18:00:00,90,86,84,46,26
2023-04-05 19:00:00,138,87,75,53,28
2023-04-05 20:00:00,101,66,91,45,22
2023-04-05 21:00:00,125,74,87,47,25
2023-04-05 22:00:00,66,53,57,23,17
2023-04-05 23:00:00,37,41,65,39,19
2023-04-06 00:00:00,232,135,152,107,32
2023-04-06 01:00:00,136,109,87,13,7
2023-04-06 02:00:00,90,81,91,28,9
2023-04-06 03:00:00,96,82,91,22,9
2023-04-06 04:00:00,99,99,80,35,9
2023-04-06 05:00:00,92,92,90,32,11
2023-04-06 06:00:00,61,99,95,32,5
2023-04-06 07:00:00,99,84,80,33,14
2023-04-06 08:00:00,60,117,100,12,14
2023-04-06 09:00:00,129,106,81,31,11
2023-04-06 10:00:00,74,114,95,19,26
2023-04-06 11:00:00,268,134,166,117,27
2023-04-06 12:00:00,206,122,149,81,21
2023-04-06 13:00:00,259,127,140,99,25
2023-04-06 14:00:00,191,120,147,85,44
2023-04-06 15:00:00,353,149,163,162,43
2023-04-06 16:00:00,341,150,173,152,46
2023-04-06 17:00:00,350,151,175,167,45
2023-04-06 18:00:00,389,155,164,159,44
2023-04-06 19:00:00,316,143,160,146,12
2023-04-06 20:00:00,337,151,172,162,7
2023-04-06 21:00:00,344,141,174,134,11
2023-04-06 22:00:00,225,130,146,103,10
2023-04-06 23:00:00,303,137,124,69,6
2023-04-07 00:00:00,224,138,158,96,21
2023-04-07 01:00:00,66,100,100,42,9
2023-04-07 02:00:00,135,101,83,36,11
2023-04-07 03:00:00,82,97,103,35,8
2023-04-07 04:00:00,87,80,93,48,8
2023-04-07 05:00:00,126,106,90,43,7
2023-04-07 06:00:00,77,111,83,20,9
2023-04-07 07:00:00,127,96,89,32,6
2023-04-07 08:00:00,146,93,82,42,7
2023-04-07 09:00:00,78,104,86,17,5
2023-04-07 10:00:00,120,95,101,40,29
2023-04-07 11:00:00,198,143,158,62,33
2023-04-07 12:00:00,218,144,152,97,33
2023-04-07 13:00:00,229,129,147,62,20
2023-04-07 14:00:00,241,125,120,88,46
2023-04-07 15:00:00,324,152,168,120,37
2023-04-07 16:00:00,345,149,177,169,37
2023-04-07 17:00:00,364,140,184,136,46
2023-04-07 18:00:00,307,148,163,127,45
2023-04-07 19:00:00,393,149,163,150,5
2023-04-07 20:00:00,313,146,169,146,10
2023-04-07 21:00:00,396,153,183,122,6
2023-04-07 22:00:00,230,132,167,88,10
2023-04-07 23:00:00,297,129,126,103,12
2023-04-08 00:00:00,180,137,140,55,24
2023-04-08 01:00:00,68,100,106,26,7
2023-04-08 02:00:00,94,99,105,37,11
2023-04-08 03:00:00,142,92,104,26,14
2023-04-08 04:00:00,90,90,102,38,9
2023-04-08 05:00:00,121,98,108,43,7
2023-04-08 06:00:00,60,110,81,35,13
2023-04-08 07:00:00,93,90,109,33,6
2023-04-08 08:00:00,105,96,90,25,9
2023-04-08 09:00:00,84,95,96,21,10
2023-04-08 10:00:00,124,81,89,12,24
2023-04-08 11:00:00,308,120,142,95,30
2023-04-08 12:00:00,228,140,166,108,24
2023-04-08 13:00:00,247,132,157,56,30
2023-04-08 14:00:00,305,137,157,60,45
2023-04-08 15:00:00,386,148,171,155,38
2023-04-08 16:00:00,352,152,174,123,45
2023-04-08 17:00:00,328,142,162,125,45
2023-04-08 18:00:00,383,150,162,149,38
2023-04-08 19:00:00,392,155,168,152,13
2023-04-08 20:00:00,394,148,180,155,7
2023-04-08 21:00:00,365,141,186,163,13
2023-04-08 22:00:00,230,142,131,74,9
2023-04-08 23:00:00,208,139,145,98,11
2023-04-09 00:00:00,225,125,120,110,30
2023-04-09 01:00:00,149,112,108,27,5
2023-04-09 02:00:00,60,112,83,38,11
2023-04-09 03:00:00,147,92,82,48,9
2023-04-09 04:00:00,53,112,96,23,8
2023-04-09 05:00:00,105,84,109,36,12
2023-04-09 06:00:00,75,84,109,40,7
2023-04-09 07:00:00,114,117,90,11,8
2023-04-09 08:00:00,83,80,104,45,6
2023-04-09 09:00:00,79,91,92,36,11
2023-04-09 10:00:00,54,111,97,44,28
2023-04-09 11:00:00,166,121,136,56,27
2023-04-09 12:00:00,308,141,141,74,21
2023-04-09 13:00:00,301,135,143,77,27
2023-04-09 14:00:00,218,140,137,54,46
2023-04-09 15:00:00,329,140,172,148,41
2023-04-09 16:00:00,316,151,179,158,44
2023-04-09 17:00:00,368,151,176,136,45
2023-04-09 18:00:00,361,155,185,135,46
2023-04-09 19:00:00,353,149,181,125,12
2023-04-09 20:00:00,389,152,183,148,7
2023-04-09 21:00:00,388,147,160,123,8
2023-04-09 22:00:00,295,134,124,101,12
2023-04-09 23:00:00,171,124,147,69,7
2023-04-10 00:00:00,200,142,151,118,21
2023-04-10 01:00:00,132,91,95,41,6
2023-04-10 02:00:00,74,92,105,20,14
2023-04-10 03:00:00,86,109,103,49,6
2023-04-10 04:00:00,129,97,85,48,12
2023-04-10 05:00:00,98,112,90,29,11
2023-04-10 06:00:00,79,91,107,15,10
2023-04-10 07:00:00,109,92,108,25,5
2023-04-10 08:00:00,92,115,98,10,12
2023-04-10 09:00:00,125,80,96,41,7
2023-04-10 10:00:00,112,118,84,33,20
2023-04-10 11:00:00,158,129,161,111,22
2023-04-10 12:00:00,219,141,123,93,27
2023-04-10 13:00:00,216,125,124,102,22
2023-04-10 14:00:00,243,124,162,92,38
2023-04-10 15:00:00,354,151,184,162,40
2023-04-10 16:00:00,322,148,180,160,42
2023-04-10 17:00:00,392,153,173,156,44
2023-04-10 18:00:00,350,155,179,148,42
2023-04-10 19:00:00,370,148,173,153,8
2023-04-10 20:00:00,306,140,171,162,13
2023-04-10 21:00:00,373,140,183,156,6
2023-04-10 22:00:00,214,144,125,50,7
2023-04-10 23:00:00,189,142,121,64,7
2023-04-11 00:00:00,268,123,122,83,27
2023-04-11 01:00:00,80,103,101,13,10
2023-04-11 02:00:00,100,105,96,44,14
2023-04-11 03:00:00,80,112,108,47,8
2023-04-11 04:00:00,84,83,93,37,10
2023-04-11 05:00:00,145,85,106,42,13
2023-04-11 06:00:00,53,81,105,48,5
2023-04-11 07:00:00,140,84,91,48,9
2023-04-11 08:00:00,133,81,101,28,8
2023-04-11 09:00:00,133,105,103,30,8
2023-04-11 10:00:00,57,92,87,36,34
2023-04-11 11:00:00,158,137,128,92,33
2023-04-11 12:00:00,231,132,159,88,21
2023-04-11 13:00:00,226,122,140,90,27
2023-04-11 14:00:00,257,121,160,90,42
2023-04-11 15:00:00,341,147,175,146,43
2023-04-11 16:00:00,322,153,180,147,46
2023-04-11 17:00:00,375,144,184,147,45
2023-04-11 18:00:00,325,141,175,139,46
2023-04-11 19:00:00,314,143,170,140,9
2023-04-11 20:00:00,344,142,171,135,12
2023-04-11 21:00:00,339,142,181,122,6
2023-04-11 22:00:00,263,130,124,108,13
2023-04-11 23:00:00,245,144,165,101,10
2023-04-12 00:00:00,253,126,136,70,33
2023-04-12 01:00:00,81,114,85,33,7
2023-04-12 02:00:00,75,89,90,45,6
2023-04-12 03:00:00,104,104,84,37,10
2023-04-12 04:00:00,124,107,99,29,10
2023-04-12 05:00:00,77,91,107,46,14
2023-04-12 06:00:00,80,115,109,39,6
2023-04-12 07:00:00,140,97,85,47,8
2023-04-12 08:00:00,88,94,89,31,14
2023-04-12 09:00:00,109,87,86,20,9
2023-04-12 10:00:00,98,83,82,29,27
2023-04-12 11:00:00,166,138,147,83,22
2023-04-12 12:00:00,216,124,152,53,30
2023-04-12 13:00:00,159,138,159,105,26
2023-04-12 14:00:00,295,129,142,82,42
2023-04-12 15:00:00,390,146,180,130,43
2023-04-12 16:00:00,314,144,171,134,39
2023-04-12 17:00:00,347,153,181,131,38
2023-04-12 18:00:00,324,148,171,132,43
2023-04-12 19:00:00,358,153,172,148,8
2023-04-12 20:00:00,355,150,166,167,8
2023-04-12 21:00:00,333,141,177,142,10
2023-04-12 22:00:00,233,131,159,107,11
2023-04-12 23:00:00,149,135,169,76,9
2023-04-13 00:00:00,271,139,137,73,24
2023-04-13 01:00:00,115,103,80,29,11
2023-04-13 02:00:00,128,113,95,19,12
2023-04-13 03:00:00,139,97,100,15,8
2023-04-13 04:00:00,131,115,95,24,8
2023-04-13 05:00:00,116,118,109,36,7
2023-04-13 06:00:00,108,104,95,41,12
2023-04-13 07:00:00,119,80,87,38,8
2023-04-13 08:00:00,101,88,87,10,12
2023-04-13 09:00:00,132,112,102,29,9
2023-04-13 10:00:00,50,90,99,23,30
2023-04-13 11:00:00,299,135,156,91,31
2023-04-13 12:00:00,185,142,134,103,34
2023-04-13 13:00:00,152,124,122,66,32
2023-04-13 14:00:00,235,122,164,58,41
2023-04-13 15:00:00,345,149,181,122,46
2023-04-13 16:00:00,393,149,162,165,43
2023-04-13 17:00:00,345,145,179,120,43
2023-04-13 18:00:00,376,144,183,159,41
2023-04-13 19:00:00,322,146,178,139,10
2023-04-13 20:00:00,371,151,169,162,6
2023-04-13 21:00:00,382,155,160,168,8
2023-04-13 22:00:00,240,126,127,90,14
2023-04-13 23:00:00,225,130,140,58,5
2023-04-14 00:00:00,286,120,144,80,31
2023-04-14 01:00:00,101,90,101,30,11
2023-04-14 02:00:00,135,91,89,13,5
2023-04-14 03:00:00,136,109,107,13,7
2023-04-14 04:00:00,141,91,80,14,7
2023-04-14 05:00:00,149,109,103,15,14
2023-04-14 06:00:00,56,105,98,27,11
2023-04-14 07:00:00,134,119,90,41,11
2023-04-14 08:00:00,74,90,96,20,9
2023-04-14 09:00:00,109,106,105,12,9
2023-04-14 10:00:00,116,104,98,33,29
2023-04-14 11:00:00,152,123,123,54,30
2023-04-14 12:00:00,170,144,126,56,33
2023-04-14 13:00:00,307,123,133,61,31
2023-04-14 14:00:00,204,130,162,84,39
2023-04-14 15:00:00,334,150,183,168,37
2023-04-14 16:00:00,363,151,167,154,46
2023-04-14 17:00:00,366,142,182,127,40
2023-04-14 18:00:00,359,145,177,162,46
2023-04-14 19:00:00,360,154,184,156,12
2023-04-14 20:00:00,334,150,166,164,13
2023-04-14 21:00:00,353,141,179,140,9
2023-04-14 22:00:00,190,129,121,78,11
2023-04-14 23:00:00,252,132,147,97,6
2023-04-15 00:00:00,267,126,164,108,27
2023-04-15 01:00:00,137,94,100,22,9
2023-04-15 02:00:00,94,113,88,27,7
2023-04-15 03:00:00,123,107,94,30,9
2023-04-15 04:00:00,74,89,108,49,10
2023-04-15 05:00:00,67,117,83,10,14
2023-04-15 06:00:00,108,93,96,43,6
2023-04-15 07:00:00,120,117,99,28,13
2023-04-15 08:00:00,135,89,81,49,9
2023-04-15 09:00:00,116,107,81,33,12
2023-04-15 10:00:00,142,114,80,27,24
2023-04-15 11:00:00,294,125,156,71,22
2023-04-15 12:00:00,196,138,137,63,21
2023-04-15 13:00:00,268,140,161,55,26
2023-04-15 14:00:00,165,122,123,71,43
2023-04-15 15:00:00,350,149,175,161,39
2023-04-15 16:00:00,388,142,185,149,46
2023-04-15 17:00:00,367,151,166,142,42
2023-04-15 18:00:00,385,153,171,144,39
2023-04-15 19:00:00,331,151,182,136,9
2023-04-15 20:00:00,310,154,183,138,9
2023-04-15 21:00:00,398,140,168,134,10
2023-04-15 22:00:00,299,125,139,99,14
2023-04-15 23:00:00,240,129,132,116,7
2023-04-16 00:00:00,279,130,124,74,24
2023-04-16 01:00:00,117,87,94,16,13
2023-04-16 02:00:00,52,111,95,15,12
2023-04-16 03:00:00,94,98,81,47,10
2023-04-16 04:00:00,59,98,102,22,5
2023-04-16 05:00:00,59,104,106,28,9
2023-04-16 06:00:00,148,118,96,37,5
2023-04-16 07:00:00,85,82,85,39,8
2023-04-16 08:00:00,147,111,98,17,10
2023-04-16 09:00:00,111,100,86,13,6
2023-04-16 10:00:00,124,100,88,37,27
2023-04-16 11:00:00,230,137,126,117,30
2023-04-16 12:00:00,291,132,130,100,25
2023-04-16 13:00:00,178,144,159,97,26
2023-04-16 14:00:00,185,143,123,73,44
2023-04-16 15:00:00,318,154,180,168,39
2023-04-16 16:00:00,312,144,180,141,46
2023-04-16 17:00:00,378,155,170,125,46
2023-04-16 18:00:00,306,144,161,136,46
2023-04-16 19:00:00,365,145,186,149,5
2023-04-16 20:00:00,322,142,179,130,10
2023-04-16 21:00:00,337,140,183,138,10
2023-04-16 22:00:00,206,130,146,79,14
2023-04-16 23:00:00,277,131,130,68,12
2023-04-17 00:00:00,254,130,166,117,26
2023-04-17 01:00:00,115,86,85,40,5
2023-04-17 02:00:00,80,92,95,24,8
2023-04-17 03:00:00,78,93,104,42,5
2023-04-17 04:00:00,55,101,107,34,11
2023-04-17 05:00:00,52,104,103,27,12
2023-04-17 06:00:00,127,83,81,18,11
2023-04-17 07:00:00,53,119,83,20,7
2023-04-17 08:00:00,76,89,100,47,12
2023-04-17 09:00:00,144,99,90,20,14
2023-04-17 10:00:00,129,102,99,49,24
2023-04-17 11:00:00,200,139,149,95,29
2023-04-17 12:00:00,306,135,146,108,33
2023-04-17 13:00:00,153,138,126,97,28
2023-04-17 14:00:00,210,128,144,52,37
2023-04-17 15:00:00,351,141,183,121,41
2023-04-17 16:00:00,388,150,160,163,40
2023-04-17 17:00:00,399,149,165,121,37
2023-04-17 18:00:00,324,153,185,150,44
2023-04-17 19:00:00,362,151,174,128,9
2023-04-17 20:00:00,312,140,181,146,6
2023-04-17 21:00:00,340,141,166,121,10
2023-04-17 22:00:00,197,139,167,93,5
2023-04-17 23:00:00,274,122,149,90,11
2023-04-18 00:00:00,250,143,146,99,27
2023-04-18 01:00:00,132,95,88,36,8
2023-04-18 02:00:00,134,87,89,25,5
2023-04-18 03:00:00,52,107,86,29,7
2023-04-18 04:00:00,76,112,93,29,5
2023-04-18 05:00:00,61,117,105,32,11
2023-04-18 06:00:00,85,105,102,37,5
2023-04-18 07:00:00,111,115,107,16,9
2023-04-18 08:00:00,66,84,101,14,9
2023-04-18 09:00:00,101,112,104,26,5
2023-04-18 10:00:00,68,119,83,21,28
2023-04-18 11:00:00,271,140,156,107,27
2023-04-18 12:00:00,269,138,153,65,32
2023-04-18 13:00:00,158,133,141,100,20
2023-04-18 14:00:00,146,127,131,60,43
2023-04-18 15:00:00,366,143,163,157,40
2023-04-18 16:00:00,318,144,184,164,38
2023-04-18 17:00:00,358,142,184,132,38
2023-04-18 18:00:00,388,144,186,138,42
2023-04-18 19:00:00,382,153,177,121,14
2023-04-18 20:00:00,375,149,168,150,13
2023-04-18 21:00:00,326,147,185,123,9
2023-04-18 22:00:00,295,128,149,56,12
2023-04-18 23:00:00,262,126,145,56,12
2023-04-19 00:00:00,174,121,169,97,26
2023-04-19 01:00:00,134,99,85,32,6
2023-04-19 02:00:00,124,106,89,28,11
2023-04-19 03:00:00,68,117,91,27,13
2023-04-19 04:00:00,68,90,87,29,6
2023-04-19 05:00:00,141,97,97,28,11
2023-04-19 06:00:00,115,119,97,12,7
2023-04-19 07:00:00,81,87,107,47,7
2023-04-19 08:00:00,96,82,90,38,13
2023-04-19 09:00:00,60,86,89,11,5
2023-04-19 10:00:00,103,86,88,35,23
2023-04-19 11:00:00,172,140,164,89,32
2023-04-19 12:00:00,166,138,123,116,33
2023-04-19 13:00:00,259,141,161,56,30
2023-04-19 14:00:00,258,120,155,88,45
2023-04-19 15:00:00,383,155,186,136,44
2023-04-19 16:00:00,331,147,169,145,46
2023-04-19 17:00:00,397,141,176,155,40
2023-04-19 18:00:00,371,143,163,142,41
2023-04-19 19:00:00,374,145,182,125,7
2023-04-19 20:00:00,321,146,183,136,12
2023-04-19 21:00:00,302,143,183,129,6
2023-04-19 22:00:00,237,137,124,80,10
2023-04-19 23:00:00,166,132,149,79,12
2023-04-20 00:00:00,209,131,121,96,29
2023-04-20 01:00:00,104,94,102,49,13
2023-04-20 02:00:00,99,80,82,46,12
2023-04-20 03:00:00,66,87,95,14,12
